,cosori,cosglm,deltacos
109,0.9987872648198843,0.9995600814741159,-0.0007728166542315673
110,0.9992293461067436,0.9994680518956711,-0.00023870578892748462
111,0.99906412869225,0.9989445261462728,0.00011960254597720432
112,0.9993630961667201,0.9991348208391997,0.0002282753275204552
113,0.9982713061594022,0.9992530329580187,-0.0009817267986165223
114,0.9998476565535415,0.9990877105978624,0.0007599459556790755
115,0.9984579337044264,0.9992064906136764,-0.0007485569092500199
116,0.999159571360662,0.9985004244866367,0.0006591468740253514
117,0.9993333112408808,0.9987184068274549,0.0006149044134258208
118,0.998489869756933,0.9995993374368448,-0.0011094676799118242
119,0.9983384260784096,0.9980625854216643,0.00027584065674535196
120,0.9996501903747159,0.9998629655843287,-0.00021277520961282548
121,0.9992702484188208,0.9999399156825799,-0.000669667263759055
122,0.9993302586736117,0.999415384747871,-8.512607425925633e-05
123,0.9982286152631121,0.9972782875588603,0.0009503277042518521
124,0.9989547727607504,0.9977506655540546,0.001204107206695837
125,0.9986443957291701,0.9980123590551895,0.000632036673980596
126,0.9999535613449725,0.9999657274267028,-1.216608173026934e-05
127,0.9996429212961326,0.9955552041571718,0.0040877171389608336
128,0.9994080240854327,0.9997117194452203,-0.00030369535978758133
129,0.9984082261959922,0.9999620323599336,-0.001553806163941407
130,0.999494949938992,0.9993342943359773,0.00016065560301470327
131,0.9989549422959259,0.9997361093878805,-0.0007811670919546376
132,0.9993382311959353,0.9994539245998748,-0.00011569340393946526
133,0.9995697395961052,0.9993872972635405,0.00018244233256470288
134,0.9995230097678647,0.999826668792928,-0.00030365902506335196
135,0.9991755154996314,0.9997058868712623,-0.0005303713716309222
136,0.9998731245525796,0.9988869815778552,0.0009861429747244355
137,0.9988244415503227,0.9995203254932112,-0.0006958839428885533
138,0.9977262447608993,0.9988521452570019,-0.0011259004961026164
139,0.9989168203517265,0.9968053181281677,0.0021115022235587144
140,0.9993704704455687,0.996576395640904,0.002794074804664759
141,0.9993498100035147,0.9996940487003334,-0.00034423869681865504
142,0.9984477849980633,0.998729319739821,-0.0002815347417577385
143,0.9987818006839926,0.9985746898841685,0.00020711079982405067
144,0.998348966876305,0.9992950697912852,-0.0009461029149802069
145,0.9987554382726934,0.9997325812545758,-0.0009771429818823396
146,0.9996010209421803,0.9985901472624303,0.0010108736797499462
147,0.9994769138386326,0.9990834020098331,0.00039351182879943103
148,0.9994114160055495,0.9992674492124938,0.00014396679305572757
149,0.9993154996204859,0.9986388375762809,0.0006766620442050231
150,0.997392762733824,0.9994022400833299,-0.0020094773495058504
151,0.9990633744815287,0.9996450188189411,-0.0005816443374123681
152,0.9988691956696293,0.9996041085377507,-0.0007349128681214401
153,0.999528208908266,0.9999141067494386,-0.00038589784117259995
154,0.9991979430489363,0.999227112509997,-2.9169461060685187e-05
155,0.9994603138130134,0.998879538889264,0.0005807749237494164
156,0.9987708685146773,0.9988237538405293,-5.288532585201455e-05
157,0.9991173818958738,0.9980878786709568,0.0010295032249170166
158,0.9982233943451783,0.9980710861011132,0.00015230824406509136
159,0.9994345985639026,0.9994950500495197,-6.045148561706348e-05
160,0.9983547103930341,0.9999571517307846,-0.0016024413377504487
161,0.9993784649020935,0.9996558950650997,-0.00027743016300618706
162,0.9991430910112166,0.9992751987983424,-0.0001321077871258014
163,0.9987935904805799,0.9996533775113462,-0.0008597870307662792
164,0.9989322671355136,0.9997012840926626,-0.0007690169571489269
165,0.9982088019867955,0.9984891019478341,-0.0002802999610386214
166,0.9990443033282236,0.9997732613819899,-0.000728958053766271
167,0.9993709174421717,0.9998793965281434,-0.0005084790859717359
168,0.998415698189935,0.9992559605275374,-0.000840262337602371
169,0.9996895015613213,0.9985403218943361,0.001149179666985245
170,0.999213396244536,0.9982172186486835,0.0009961775958524655
171,0.9990266154789358,0.9982549623247483,0.0007716531541874794
172,0.9991970472802816,0.9993780213769572,-0.00018097409667561237
173,0.9991819305417862,0.9993808319875399,-0.0001989014457537408
174,0.999333046560727,0.99827894446436,0.0010541020963669157
175,0.9988530441112804,0.999074899663543,-0.00022185555226261755
176,0.9987793661255416,0.9988770393312061,-9.767320566445026e-05
177,0.9990737885709102,0.998048685253812,0.0010251033170982637
178,0.9983195906239573,0.9979935247446629,0.00032606587929440156
179,0.9990876991339772,0.9987259800939368,0.0003617190400404535
180,0.9993658889936047,0.9995351168212814,-0.00016922782767669897
181,0.9993794353492036,0.9997252260576434,-0.0003457907084397638
182,0.9985931359653019,0.9991463868921041,-0.0005532509268022512
183,0.9994112228937618,0.9991245997373268,0.00028662315643501746
184,0.9984648433896243,0.9976405124339836,0.0008243309556407175
185,0.9994864017782328,0.9987369137115122,0.0007494880667205939
186,0.9987428795337696,0.9990906410389582,-0.00034776150518855964
187,0.999306384768885,0.9990333360730317,0.00027304869585331737
188,0.9996538719905066,0.9999807677763317,-0.0003268957858251209
189,0.9987949502334137,0.9974944182156623,0.0013005320177513768
190,0.9988019884525211,0.9998018015079485,-0.000999813055427401
191,0.9982921619052042,0.9999652172416417,-0.0016730553364374678
192,0.9992172582698184,0.9991618476760649,5.541059375357982e-05
193,0.9984337117760814,0.9997545247513747,-0.0013208129752932951
194,0.9996842450993337,0.9981785156601194,0.0015057294392143428
195,0.9990408256830922,0.9999480216231567,-0.000907195940064498
196,0.9990632309071404,0.999195684065973,-0.00013245315883259057
197,0.9983021740066802,0.998099189958389,0.00020298404829122152
198,0.9987393690366779,0.9985854080458604,0.00015396099081754766
199,0.998868602306616,0.9985995660798335,0.00026903622678253747
200,0.9986376169691009,0.9999172521297623,-0.0012796351606614298
201,0.9995493976300498,0.9995666591751098,-1.7261545059987782e-05
202,0.9983379857297692,0.9994952301409672,-0.0011572444111980218
203,0.999145834006818,0.9984572190838774,0.0006886149229405891
204,0.9982028598956567,0.9985179533320689,-0.0003150934364122282
205,0.9989871763667937,0.998156335264653,0.0008308411021407114
206,0.9985775175114058,0.9988636967760282,-0.0002861792646223771
207,0.9983101987210357,0.9982128657176328,9.733300340286632e-05
208,0.9988040660277939,0.9995144396987061,-0.000710373670912201
209,0.9993798626017705,0.9972918667348182,0.002087995866952297
210,0.9990537237457566,0.9995617133492343,-0.0005079896034776432
211,0.9994049601815373,0.9993310868717754,7.38733097619404e-05
212,0.9992405676168219,0.9994750605114693,-0.00023449289464738676
213,0.9989229571502619,0.999787933733904,-0.0008649765836420409
214,0.998947317845806,0.9995104459223728,-0.0005631280765667768
215,0.9997345707572227,0.9996532826146018,8.128814262087225e-05
216,0.9995499918320645,0.9998067939965305,-0.0002568021644659968
217,0.9996414469413433,0.9992414756422296,0.0003999712991136217
218,0.9988713338032098,0.9990881200395203,-0.00021678623631049554
219,0.9984558772506288,0.9983581647545632,9.771249606560506e-05
220,0.9990256692731934,0.9990896624967716,-6.399322357819592e-05
221,0.9992467068345042,0.9990001797835335,0.000246527050970724
222,0.9987062522425826,0.9990342248667454,-0.00032797262416284223
223,0.9990749011251969,0.9971905559076847,0.00188434521751224
224,0.9994945140037206,0.9986759503930724,0.0008185636106481375
225,0.9992570018048641,0.9999148686924438,-0.0006578668875797389
226,0.9991762183870374,0.999957256235339,-0.0007810378483016356
227,0.9985119670649022,0.9972386362731132,0.0012733307917890402
228,0.9990780350608861,0.998828972489342,0.00024906257154411193
229,0.9984898273893867,0.9998495755145954,-0.0013597481252086707
230,0.9987248078055643,0.9999082010793287,-0.001183393273764377
231,0.9980839501783939,0.9995996619917027,-0.0015157118133087844
232,0.9989000941173902,0.9974608103560919,0.0014392837612983156
233,0.9994555443533435,0.9997824814036422,-0.00032693705029873676
234,0.999581577433381,0.999226280264378,0.00035529716900306596
235,0.9994024329903315,0.9978728357716831,0.0015295972186484263
236,0.9993252769921446,0.9993627512577093,-3.747426556477418e-05
237,0.9992162081726158,0.999848800706773,-0.0006325925341571503
238,0.9983059427244453,0.99756891512956,0.0007370275948852534
239,0.9988356917723795,0.9987376342779455,9.8057494434034e-05
240,0.9995543664963905,0.9987214278507781,0.0008329386456124022
241,0.9990683939149436,0.999815602363466,-0.0007472084485223851
242,0.9995725057428211,0.9996703968189403,-9.789107611923864e-05
243,0.999218623584849,0.999577366617945,-0.0003587430330960206
244,0.9990428528638613,0.9992125315349529,-0.00016967867109163315
245,0.9993958495966442,0.9999682672420257,-0.0005724176453815177
246,0.9995110452934741,0.999555986071164,-4.4940777689905786e-05
247,0.9990174866306946,0.9993083871119948,-0.00029090048130020474
248,0.9991437977643414,0.9996693245775754,-0.000525526813234034
249,0.999329593693373,0.9986894668360478,0.000640126857325285
250,0.99900788004063,0.9997977971153184,-0.0007899170746883399
251,0.9972959301605359,0.9981964857278921,-0.0009005555673562426
252,0.9983011094034153,0.9996500738245176,-0.0013489644211023277
253,0.9994940951893044,0.9997907161869986,-0.0002966209976941192
254,0.9996230055626737,0.9997989816238326,-0.00017597606115893338
255,0.9991892256318405,0.9983506144212321,0.0008386112106084642
256,0.9991557142774862,0.9997182451701211,-0.000562530892634916
257,0.9990731867239673,0.9974724142999256,0.0016007724240416632
258,0.9991219521487054,0.9994751593600113,-0.00035320721130593924
259,0.9992798031971317,0.9978223024451438,0.0014575007519879168
260,0.9978105559151598,0.999438902861423,-0.0016283469462632372
261,0.9979961747987908,0.9985908053100303,-0.0005946305112395356
262,0.9994477516838703,0.9973465173638523,0.002101234320018075
263,0.998746803607523,0.998929098583674,-0.00018229497615096513
264,0.9995052316136972,0.9983367360488791,0.0011684955648181283
265,0.9992728620815474,0.9976134624205196,0.001659399661027794
266,0.9998008526311046,0.9995834184220997,0.0002174342090048853
267,0.9995849285414202,0.9987340077460525,0.0008509207953677489
268,0.9993840138668433,0.9994365877741653,-5.257390732205103e-05
269,0.9996605642114529,0.9993326685039515,0.00032789570750135777
270,0.9989621492308405,0.9998142791464548,-0.0008521299156143414
271,0.9992159776226841,0.9977317913301389,0.0014841862925452087
272,0.9993744523783519,0.9997010190072531,-0.0003265666289011815
273,0.998009000041542,0.9996466350638904,-0.0016376350223483715
274,0.998752842383465,0.9995621476968468,-0.0008093053133818584
275,0.9978310312606027,0.9999209541550508,-0.002089922894448093
276,0.9998243094106818,0.9999296677325905,-0.00010535832190872174
277,0.9992581431892414,0.9989782436271112,0.00027989956213025913
278,0.9993456689312121,0.9995683001018221,-0.00022263117060994375
279,0.9987997166625133,0.9994379161167453,-0.0006381994542319358
280,0.9991176750159443,0.9988396692527237,0.0002780057632205679
281,0.9989229623175024,0.9989569256631594,-3.396334565697323e-05
282,0.9993041411543964,0.9998765904914839,-0.000572449337087555
283,0.9984816418172111,0.9993128312314865,-0.0008311894142754017
284,0.9987574691926028,0.999763068005675,-0.0010055988130722726
285,0.9995890263367158,0.9998939763559558,-0.0003049500192400245
286,0.9992185730314398,0.9986967549506223,0.0005218180808175266
287,0.9990490965692549,0.9975499000628656,0.0014991965063892998
288,0.999300975604984,0.9978451700024693,0.0014558056025146815
289,0.9993932751759078,0.9993446046349702,4.8670540937600926e-05
290,0.9990329439674459,0.9998053108723454,-0.0007723669048994575
291,0.9992066020670856,0.9998858082575758,-0.0006792061904902225
292,0.9987258441983733,0.9995038766679163,-0.0007780324695429996
293,0.9985194225736405,0.9978345585881646,0.0006848639854758476
294,0.9994221929716457,0.9992619891735043,0.00016020379814141172
295,0.9987354078226263,0.999659928026231,-0.0009245202036047839
296,0.9986594525202055,0.9985392830749116,0.00012016944529391616
297,0.9985303625703472,0.9994185234314046,-0.0008881608610573632
298,0.9984522092723234,0.9991780136360988,-0.0007258043637754508
299,0.9977097788620646,0.9996701495844126,-0.001960370722348004
300,0.9994488764812308,0.9994020798726672,4.6796608563659525e-05
301,0.999304613104153,0.9993070274504687,-2.4143463157599854e-06
302,0.9995330269596562,0.9997940953352078,-0.00026106837555162077
303,0.9992771517774823,0.9992903822458795,-1.3230468397185113e-05
304,0.999463136539334,0.9999524042537014,-0.000489267714367303
305,0.9998635624921871,0.998958286386465,0.0009052761057221081
306,0.9993331324375313,0.999143310363988,0.00018982207354334424
307,0.9989717786614978,0.9991230050281386,-0.0001512263666407776
308,0.9980819704086432,0.9988275370793671,-0.0007455666707238962
309,0.9991625074162471,0.9989236030011233,0.00023890441512386396
310,0.9989877588666338,0.9986391681632987,0.00034859070333514985
311,0.9994426520026483,0.9998289273659691,-0.00038627536332080936
312,0.9992119464018326,0.9993627696924702,-0.0001508232906375362
313,0.9988989916968645,0.9987393853773319,0.0001596063195326014
314,0.9984548896810508,0.9983487534121973,0.00010613626885347394
315,0.9990486909315405,0.99977402470135,-0.0007253337698095441
316,0.9993423555505455,0.9988528349276413,0.0004895206229041937
317,0.999641541133409,0.9998776518026653,-0.00023611066925632862
318,0.999611537157823,0.9993119815496354,0.0002995556081876183
319,0.9993764282431201,0.9994687252157421,-9.229697262203018e-05
320,0.9996078926745557,0.9991989775468653,0.000408915127690479
321,0.9987849086277008,0.999774716650673,-0.0009898080229722162
322,0.9995430452340703,0.9998146686740323,-0.0002716234399620099
323,0.99789212544356,0.9993501305113135,-0.0014580050677535095
324,0.9989795893278501,0.998066969241066,0.0009126200867841661
325,0.9986000060858051,0.9994108702101535,-0.0008108641243483872
326,0.9982668860025448,0.9975780450113736,0.000688840991171169
327,0.9986659589045658,0.9988797930536274,-0.00021383414906162024
328,0.9984146800328211,0.9991208128903808,-0.0007061328575597159
329,0.999675891781302,0.9983016319172057,0.0013742598640963388
330,0.9974360418937018,0.9996531523362508,-0.0022171104425490196
331,0.9987068441023859,0.9990905085189212,-0.00038366441653536754
332,0.9985301764386124,0.9999225769331204,-0.0013924004945079504
333,0.9992658234557459,0.9978973212851879,0.0013685021705579503
334,0.9992399099050362,0.9990136431775437,0.00022626672749248566
335,0.9984678428447784,0.9974220783688791,0.0010457644758993245
336,0.9986872860720825,0.9999098432315024,-0.0012225571594199902
337,0.9985034389250742,0.9995552206220958,-0.001051781697021581
338,0.999022706158229,0.9995653856146236,-0.0005426794563946347
339,0.9989446772027639,0.9988334012269708,0.00011127597579307924
340,0.99949019219587,0.9986400143307264,0.0008501778651436309
341,0.9980247167343407,0.9997156178293733,-0.0016909010950326708
342,0.9990271348553428,0.9995658725142371,-0.0005387376588943393
343,0.9985007789305482,0.9997106753311502,-0.0012098964006019841
344,0.9994494004602363,0.9990700635385629,0.00037933692167346766
345,0.9995261266743101,0.9991051436998022,0.00042098297450787747
346,0.998888571335208,0.998483612822094,0.00040495851311406206
347,0.9989922610379018,0.9996020662379258,-0.0006098052000239607
348,0.9995984765133392,0.9989237680545782,0.000674708458761053
349,0.9990028901461656,0.9994875494703619,-0.00048465932419627933
350,0.9988735143750064,0.9994667924755198,-0.0005932781005134613
351,0.9995464805974945,0.9980953785379859,0.0014511020595086022
352,0.9982419037594503,0.999044191577629,-0.0008022878181787041
353,0.9986063465962445,0.9992021817811905,-0.000595835184945992
354,0.9992558294176808,0.9992362586805149,1.957073716585267e-05
355,0.999038539663228,0.9996529225689296,-0.0006143829057015937
356,0.9994669662560377,0.9990272837580247,0.000439682498012961
357,0.9992069478161941,0.9983243008361928,0.0008826469800012893
358,0.9997008146853187,0.9997666232090789,-6.580852376025792e-05
359,0.999387245243674,0.9996935411154129,-0.00030629587173891526
360,0.998777991589017,0.9994479697312959,-0.0006699781422788709
361,0.9988707592542914,0.998871132703603,-3.734493115858939e-07
362,0.9994181726914301,0.9988432510476994,0.0005749216437306304
363,0.998837338889515,0.9996119323208197,-0.0007745934313047043
364,0.9984766604412944,0.9989295281785981,-0.00045286773730379704
365,0.9994693456555024,0.9991341255028421,0.00033522015266029825
366,0.9968769220878736,0.999716032569099,-0.0028391104812254264
367,0.9991527218598037,0.9985033595980687,0.0006493622617350647
368,0.9987248439094327,0.998352931363995,0.0003719125454376693
369,0.9993059302103529,0.9998161380737003,-0.0005102078633474338
370,0.9972963633633625,0.9959872569469457,0.0013091064164167943
371,0.9991170702137856,0.9995851634665662,-0.0004680932527806325
372,0.9981204049735224,0.9998929301571,-0.0017725251835776223
373,0.9993761384416252,0.9998952481869252,-0.000519109745300006
374,0.9994187462699617,0.9990638368545688,0.0003549094153929566
375,0.9991233280368815,0.9992835170516523,-0.00016018901477077296
376,0.9992190830204779,0.9985464366825335,0.0006726463379443937
377,0.9998643656205761,0.9990197038103708,0.0008446618102053716
378,0.9993870026511447,0.99971553512467,-0.00032853247352537807
379,0.9991000625257274,0.9986805033086348,0.00041955921709257993
380,0.99977471640791,0.9995448266933866,0.00022988971452342355
381,0.9980156952644794,0.9993667683276743,-0.0013510730631949297
382,0.9989785942427166,0.9989955248863374,-1.6930643620738373e-05
383,0.9981794201157471,0.999390347680809,-0.0012109275650619145
384,0.9991172681219562,0.999627890911824,-0.0005106227898677984
385,0.9988182706661728,0.9999289380529414,-0.0011106673867685712
386,0.998828539055414,0.9984414707302249,0.0003870683251890883
387,0.9991959308268828,0.998858612526413,0.0003373183004699021
388,0.9991812103909253,0.9999077442654625,-0.0007265338745371386
389,0.9999458285014557,0.9999509368091699,-5.108307714163374e-06
390,0.9988538183671749,0.99805486705784,0.0007989513093349387
391,0.9991196847597055,0.9984271775094508,0.0006925072502547147
392,0.9996428289571228,0.999363178740845,0.0002796502162777381
393,0.9986840447525671,0.9981331554515938,0.0005508893009733562
394,0.9991149943894897,0.9997583429826155,-0.0006433485931257588
395,0.999359086027451,0.9981896086400772,0.0011694773873738296
396,0.9991439583638981,0.9998394078006668,-0.0006954494367686914
397,0.9994642138896389,0.9989441059752202,0.0005201079144186993
398,0.9994589189315735,0.999752560820249,-0.0002936418886755332
399,0.9993955094846589,0.9975191164317527,0.0018763930529062112
400,0.9981496956816956,0.998384984479763,-0.0002352887980673346
401,0.999065839034577,0.9978626398481923,0.0012031991863846736
402,0.9993733538752595,0.9993178827342313,5.547114102821826e-05
403,0.9994526752854482,0.9984362985081043,0.001016376777343897
404,0.99991738596381,0.9998730056086551,4.4380355154860496e-05
405,0.9990741119889839,0.9996132897069832,-0.0005391777179992729
406,0.998087692369958,0.9990621312368009,-0.0009744388668428972
407,0.9989663954488778,0.9996196722823372,-0.000653276833459393
408,0.9987865113087628,0.9990151217513157,-0.00022861044255284568
409,0.9992168149648835,0.9983124439074675,0.0009043710574159203
410,0.9992868851541763,0.9991354026293523,0.00015148252482399815
411,0.9988922070168434,0.9993217171433277,-0.0004295101264842893
412,0.9994793707697358,0.9981416556291024,0.001337715140633411
413,0.9991594531295933,0.998532718618683,0.0006267345109103317
414,0.9998876260624201,0.9992347664319017,0.0006528596305184209
415,0.9990676652354348,0.9995191420485923,-0.000451476813157492
416,0.9989873910789934,0.9992332431293149,-0.0002458520503215711
417,0.9990654364532511,0.9989848314898911,8.06049633599315e-05
418,0.9985882455605948,0.9992736860976428,-0.0006854405370479988
419,0.9980069702837406,0.9993864198371321,-0.0013794495533914208
420,0.9989688008322767,0.9997302733698733,-0.0007614725375966191
421,0.9998154168376578,0.9989835028891147,0.0008319139485430949
422,0.9994387570512417,0.997839981069672,0.0015987759815697666
423,0.9992916199320706,0.9997870107176012,-0.000495390785530625
424,0.9990825556348703,0.9956913548830696,0.0033912007518006604
425,0.9993282442547353,0.9978706847377862,0.0014575595169491473
426,0.999291627025537,0.9986723298276049,0.0006192971979320783
427,0.9998584680289808,0.9991800827486517,0.0006783852803291524
428,0.9996975071794477,0.9972114554055516,0.0024860517738961585
429,0.9984785594640103,0.9997817155356158,-0.0013031560716054713
430,0.9992803394864214,0.998060871566877,0.0012194679195444147
431,0.9988311597007447,0.9989828205401757,-0.0001516608394310781
432,0.9990973051933894,0.9994653256095938,-0.0003680204162044287
433,0.9994910012180898,0.9969668677941563,0.002524133423933428
434,0.999427835805731,0.9999547920439831,-0.0005269562382520521
435,0.9993932131652603,0.9995151904749211,-0.00012197730966079234
436,0.9988514402145917,0.999553222871996,-0.0007017826574042818
437,0.9990475093858864,0.9984893113745917,0.0005581980112946416
438,0.9995684645043228,0.9970254152618223,0.0025430492425004836
439,0.997988034661516,0.9982024031914152,-0.0002143685298992004
440,0.9998404378465711,0.9983818333638687,0.001458604482702408
441,0.9991672138500578,0.9995061080911911,-0.000338894241133314
442,0.9988547877735515,0.9997391148255477,-0.0008843270519961477
443,0.9984498474239472,0.9999583156119378,-0.0015084681879906636
444,0.9991333942982925,0.99974917362342,-0.0006157793251274635
445,0.9990685395165828,0.9992414415716739,-0.00017290205509112866
446,0.9990163365502086,0.9967581192913288,0.0022582172588797578
447,0.9996833528972987,0.9988562772455637,0.0008270756517350097
448,0.9994290773346197,0.9991968172021015,0.00023226013251820277
449,0.9987420058754335,0.9999296819010403,-0.0011876760256067653
450,0.9991804826422136,0.9993552023628753,-0.00017471972066174235
451,0.9989477665882727,0.9988806462640678,6.712032420486125e-05
452,0.998794672129813,0.9994286504467188,-0.0006339783169058144
453,0.9978811067612434,0.9995476284590041,-0.0016665216977607145
454,0.9994979145175077,0.999360083294066,0.00013783122344168675
455,0.9983237255483561,0.999779170709683,-0.001455445161326896
456,0.999125576791414,0.9996617424053811,-0.0005361656139670767
457,0.9991491342234606,0.9989367529749771,0.00021238124848355078
458,0.9992313762412928,0.999778650850691,-0.0005472746093981851
459,0.999355907771827,0.9991281440726228,0.0002277636992041865
