,cos_ori,cos_glm,delta_cos
0,0.9931893953969293,0.9973446066940882,-0.004155211297158901
1,0.998373869872045,0.9983527369990769,2.1132872968121497e-05
2,0.998038788224147,0.9822757580427058,0.015763030181441207
3,0.9987931139739323,0.9963992269287885,0.002393887045143872
4,0.9988849423601659,0.9943875774901166,0.0044973648700492586
5,0.9992337897153857,0.9923295850427436,0.006904204672642078
6,0.9871669717785925,0.9956903091825496,-0.008523337403957165
7,0.9997189140263788,0.991270966237949,0.008447947788429833
8,0.9927495316931333,0.9898148325646766,0.002934699128456675
9,0.9976015144634691,0.9754957097278494,0.02210580473561974
