,cosback,cosglm,deltacos
0,0.9976088726646486,0.9905264850839282,0.0070823875807204395
1,0.9969995685134709,0.9947376545131232,0.002261914000347698
2,0.999221798929219,0.9989489169531581,0.00027288197606090137
3,0.9991767725950629,0.8795488625161727,0.11962791007889018
4,0.999583978673855,0.8978773066756496,0.10170667199820538
5,0.9998011742896995,0.974695639508343,0.025105534781356464
6,0.9995266086038279,0.8353662373560818,0.16416037124774607
7,0.999336947405955,0.8881572462099785,0.11117970119597653
8,0.9996062987395475,0.9920263027915299,0.007579995948017615
9,0.9990359873688613,0.9895749197230473,0.009461067645814003
10,0.9991797052036032,0.9988647888740325,0.0003149163295707025
11,0.9997140914777958,0.9820650626772193,0.017649028800576505
12,0.9995256676752096,0.9975535672632495,0.001972100411960054
13,0.9996804555656467,0.9925457474831763,0.007134708082470409
14,0.9996671817068499,0.9910275681980696,0.008639613508780286
15,0.9983383674445452,0.9985947935296172,-0.0002564260850720368
16,0.9996329878507451,0.9402467380438939,0.059386249806851144
17,0.999517736837417,0.996018917327774,0.0034988195096429253
18,0.9992275859603881,0.9909389922604572,0.008288593699930846
19,0.9990644940177655,0.9881540826889434,0.01091041132882209
20,0.9994533787112512,0.9949222071180693,0.0045311715931818375
21,0.9998592952468803,0.9958543378392863,0.00400495740759399
22,0.9996392318897723,0.9627147097652322,0.036924522124540116
23,0.9995194314592415,0.9847018041008115,0.014817627358429952
24,0.9995828349146155,0.9984928997775253,0.0010899351370902144
25,0.9986445445016621,0.8016006293620686,0.19704391513959352
26,0.9993846264041423,0.9907506740969152,0.008633952307227077
27,0.9995841547330778,0.9925429308622057,0.0070412238708721375
28,0.9997448009412082,0.9957222898249175,0.004022511116290706
29,0.9999183409661548,0.9856650648731377,0.014253276093017186
30,0.9994965498827744,0.8844273519418288,0.11506919794094561
31,0.999543561190861,0.9942074080678266,0.005336153123034371
32,0.9990495434206867,0.9066407051412858,0.09240883827940094
33,0.9998827556604492,0.9832721800379809,0.01661057562246826
34,0.9993567507564084,0.9856861160831707,0.013670634673237703
35,0.9992054031174933,0.9666988010181286,0.032506602099364734
36,0.9985957550347528,0.9973148702051192,0.0012808848296336217
37,0.9988410336441638,0.9343502499275264,0.06449078371663741
38,0.9997681794367207,0.9636037658973546,0.03616441353936606
39,0.9996130792543398,0.999099547592947,0.0005135316613928964
40,0.9992082280904983,0.9955887105958489,0.0036195174946493935
41,0.9997869048981205,0.9573545787888629,0.04243232610925762
42,0.9979297269620049,0.9977738272129226,0.00015589974908225557
43,0.9986406327750481,0.9948669829193577,0.0037736498556903975
44,0.9988863327302392,0.8961612976244004,0.10272503510583875
45,0.9990343887393658,0.9282340893499922,0.0708002993893736
46,0.999592971683902,0.9903574289718969,0.009235542712005107
47,0.9984661933854693,0.9747405582847712,0.023725635100698028
48,0.999239467694947,0.9925602896321319,0.006679178062815039
49,0.9970258717223431,0.9980012966355887,-0.0009754249132455373
50,0.9997896460229162,0.993665861048352,0.006123784974564228
51,0.9991132860344526,0.9052100468940236,0.09390323914042897
52,0.9992813287975385,0.99809061713318,0.001190711664358468
53,0.9999972011305647,0.9926846707961678,0.007312530334396827
54,0.9995450756978002,0.9826364933601315,0.016908582337668676
55,0.9999130116356506,0.8443729494757908,0.15554006215985983
56,0.999473919336286,0.9848841111805543,0.014589808155731743
57,0.9992958821969806,0.9948099107145726,0.0044859714824080354
58,0.9997766512391386,0.891194996433246,0.10858165480589266
59,0.9997497111110014,0.9847759314054263,0.014973779705575119
