,cosori,cosglm,deltacos,pval
0,0.7935930043730824,0.693036378665321,0.10055662570776147,1.1102230246251565e-16
1,0.544800430813581,0.04877354815217694,0.49602688266140404,1.1102230246251565e-16
2,0.7827581883651573,0.3259270380349808,0.4568311503301765,1.1102230246251565e-16
3,0.7148320727551477,0.7797261392989425,-0.06489406654379481,1.1102230246251565e-16
4,0.8948834869376066,0.7477604990189158,0.14712298791869072,1.1102230246251565e-16
5,0.5647431848591737,0.7616334593779498,-0.19689027451877605,1.1102230246251565e-16
6,0.884586309039515,0.944138148565846,-0.05955183952633103,1.1102230246251565e-16
7,0.964921959137256,0.7592453105303567,0.20567664860689927,1.1102230246251565e-16
8,0.9187480131947993,0.9650057151617307,-0.046257701966931464,1.1102230246251565e-16
9,0.7236590671271048,0.7710118001227513,-0.04735273299564646,1.1102230246251565e-16
10,0.8194616078758127,0.8522624840279026,-0.03280087615208993,1.1102230246251565e-16
11,-0.3528700934684416,0.7622261222317812,-1.1150962157002229,1.1102230246251565e-16
12,0.9199909470899228,0.9741367608828444,-0.054145813792921604,1.1102230246251565e-16
13,0.8167725638753713,0.7746144207802556,0.042158143095115785,1.1102230246251565e-16
14,0.9348381736639695,0.621229118249668,0.3136090554143015,1.1102230246251565e-16
15,0.9074563553334277,0.9109059273244221,-0.0034495719909943823,1.1102230246251565e-16
16,0.9533807230804197,0.2356877038013051,0.7176930192791146,1.1102230246251565e-16
17,0.9547195957938164,0.9708523310322505,-0.01613273523843417,1.1102230246251565e-16
18,0.8116780833426644,0.12411448392080338,0.6875635994218611,1.1102230246251565e-16
19,0.7978576466168271,0.7503783078056111,0.04747933881121602,1.1102230246251565e-16
20,0.8235068291112109,0.7760565183932844,0.04745031071792649,1.1102230246251565e-16
21,0.971173608729627,0.758528576848895,0.21264503188073203,1.1102230246251565e-16
22,0.7308021006276602,0.24414733849740594,0.4866547621302542,1.1102230246251565e-16
23,0.8454367294218206,0.16947130200864952,0.675965427413171,1.1102230246251565e-16
24,0.3516202481016191,0.7727870484531187,-0.4211668003514996,1.1102230246251565e-16
25,-0.4052056860436355,0.7612888586987623,-1.1664945447423978,1.1102230246251565e-16
26,0.9994898919123794,0.9603466085165138,0.03914328339586559,1.1102230246251565e-16
27,0.9804031616746236,0.9840701397133993,-0.0036669780387756923,1.1102230246251565e-16
28,0.8925798481501545,0.9505332130613895,-0.05795336491123504,1.1102230246251565e-16
29,0.9657287508413508,0.9406531356050623,0.02507561523628854,1.1102230246251565e-16
30,0.9295253471826639,0.9551014927937083,-0.025576145611044376,1.1102230246251565e-16
31,0.7071658768130137,0.7751700555974728,-0.06800417878445908,1.1102230246251565e-16
32,0.7002553707844984,0.721516023001832,-0.021260652217333642,1.1102230246251565e-16
33,0.9360149551309076,0.98004278789601,-0.04402783276510236,1.1102230246251565e-16
34,0.9231343023429934,0.7782760105365644,0.14485829180642906,1.1102230246251565e-16
35,0.988971481075736,0.7777224502437794,0.21124903083195656,1.1102230246251565e-16
36,0.5961898827090591,0.7356502772243704,-0.13946039451531123,1.1102230246251565e-16
37,0.7216789923817829,0.7794268714096719,-0.057747879027889026,1.1102230246251565e-16
38,0.8543605946084035,0.35024686846185454,0.5041137261465489,1.1102230246251565e-16
39,0.876581200627033,0.7601519173461223,0.11642928328091073,1.1102230246251565e-16
40,0.925301636383576,0.7682203306027705,0.15708130578080548,1.1102230246251565e-16
41,0.9481749737039951,0.9350540400068286,0.013120933697166492,1.1102230246251565e-16
42,0.7547198939609361,0.9206698603346187,-0.16594996637368264,1.1102230246251565e-16
43,-0.5334160269921377,-0.1537867463391519,-0.37962928065298585,1.1102230246251565e-16
44,0.806925920250637,0.9760450829075069,-0.16911916265686988,1.1102230246251565e-16
45,0.4714974527517978,0.7590337855764467,-0.28753633282464897,1.1102230246251565e-16
46,0.9481706985672481,0.7754222385255514,0.17274846004169675,1.1102230246251565e-16
47,0.270310736132512,0.7796780547080501,-0.5093673185755381,1.1102230246251565e-16
48,0.9487292058776271,0.9564818917309881,-0.007752685853360974,1.1102230246251565e-16
49,0.9652460822264577,0.8126354869182298,0.15261059530822785,1.1102230246251565e-16
50,0.7654130528715747,0.772361322368198,-0.006948269496623305,1.1102230246251565e-16
51,0.9310474562329872,0.8966834920585613,0.03436396417442589,1.1102230246251565e-16
52,0.9602151039978886,0.924796433858617,0.03541867013927158,1.1102230246251565e-16
53,0.44971802357272767,0.7761033980012838,-0.32638537442855614,1.1102230246251565e-16
54,-0.17212464895238155,0.7726243746831211,-0.9447490236355026,1.1102230246251565e-16
55,0.7570688020990681,0.7638638609525361,-0.0067950588534679834,1.1102230246251565e-16
56,0.925245893010867,0.9442856932102535,-0.019039800199386447,1.1102230246251565e-16
57,0.9973929614796253,0.9252734168732974,0.07211954460632786,1.1102230246251565e-16
58,0.9632847591498164,0.9879023833477337,-0.024617624197917354,1.1102230246251565e-16
59,0.9404120261659489,0.3249144821594102,0.6154975440065387,1.1102230246251565e-16
60,0.9668892056610789,0.775757135734245,0.19113206992683396,1.1102230246251565e-16
61,-0.0008288680959533945,0.7798731032467884,-0.7807019713427418,1.1102230246251565e-16
62,0.9984070504689959,0.8412177170916536,0.1571893333773423,1.1102230246251565e-16
63,0.4657816905290025,0.7725149708047999,-0.30673328027579744,1.1102230246251565e-16
64,0.9132437479202433,0.9881418019822056,-0.07489805406196226,1.1102230246251565e-16
65,0.8842727857686401,0.9121358046789687,-0.027863018910328607,1.1102230246251565e-16
66,-0.485866126866198,0.7705179743894177,-1.2563841012556156,1.1102230246251565e-16
67,0.6503880570555329,0.9837604162904149,-0.33337235923488195,1.1102230246251565e-16
68,0.9073869291646499,0.3011928456678182,0.6061940834968318,1.1102230246251565e-16
69,0.4084501371678786,0.7749850839791523,-0.36653494681127374,1.1102230246251565e-16
70,0.9648031785296842,0.9820888233299561,-0.017285644800271838,1.1102230246251565e-16
71,0.8613170783686491,0.7782847890810654,0.08303228928758377,1.1102230246251565e-16
72,0.9550683338600101,0.7291240137927357,0.22594432006727438,1.1102230246251565e-16
73,0.8047891323476997,0.5664566524878052,0.23833247985989447,1.1102230246251565e-16
74,0.9320551552180611,0.9992298112160831,-0.06717465599802197,1.1102230246251565e-16
75,0.9955934384705012,0.9830960301967772,0.012497408273724031,1.1102230246251565e-16
76,0.9611077937039966,0.6138943153615695,0.3472134783424271,1.1102230246251565e-16
77,0.7668302243549976,0.8552164588696032,-0.08838623451460559,1.1102230246251565e-16
78,0.9399160736249645,0.46441908528751163,0.4754969883374529,1.1102230246251565e-16
79,0.975221903975861,0.9993059234418169,-0.024084019465955953,1.1102230246251565e-16
80,0.7808142110756433,0.9053944015546098,-0.12458019047896651,1.1102230246251565e-16
81,0.8504782343622647,0.7435795251725068,0.10689870918975786,1.1102230246251565e-16
82,0.8349114522766347,0.9769178997967476,-0.14200644752011293,1.1102230246251565e-16
83,0.8202395105353772,0.7690127163819689,0.05122679415340836,1.1102230246251565e-16
84,0.7080298724080429,0.7794043589334106,-0.07137448652536771,1.1102230246251565e-16
85,0.8549927602977573,0.7789225171609389,0.07607024313681843,1.1102230246251565e-16
86,0.9515395493806743,0.78010784649966,0.17143170288101428,1.1102230246251565e-16
87,0.7519562526576732,-0.022121243953582836,0.774077496611256,1.1102230246251565e-16
88,0.7352382199440314,0.7393074978008186,-0.0040692778567872345,1.1102230246251565e-16
89,0.7009608376984632,0.5205719236261928,0.18038891407227042,1.1102230246251565e-16
90,0.9695219031398512,0.959948963896196,0.00957293924365521,1.1102230246251565e-16
91,-0.5382281963544043,-0.03958649967594441,-0.4986416966784599,1.1102230246251565e-16
92,0.9421928991188993,0.9113064220552509,0.030886477063648332,1.1102230246251565e-16
93,0.9942073809068969,0.7562063041903464,0.23800107671655046,1.1102230246251565e-16
94,-0.5528887756359925,0.2036176741739435,-0.756506449809936,1.1102230246251565e-16
95,-0.3468987038490153,0.778563380804256,-1.1254620846532712,1.1102230246251565e-16
96,0.9839991592707005,0.45913068614302077,0.5248684731276797,1.1102230246251565e-16
97,0.9811241868225152,0.9489066073383355,0.03221757948417969,1.1102230246251565e-16
98,0.9716442637919647,0.770081715429111,0.2015625483628537,1.1102230246251565e-16
99,0.8891977052261565,0.38152386796046556,0.5076738372656909,1.1102230246251565e-16
100,0.8205395853173298,0.7720951601708226,0.048444425146507264,1.1102230246251565e-16
101,0.8305479021159653,0.8136685793746176,0.016879322741347735,1.1102230246251565e-16
102,0.9695877471481852,0.9544613016032947,0.01512644554489051,1.1102230246251565e-16
103,0.6643531312250357,0.8139356912740877,-0.14958256004905202,1.1102230246251565e-16
104,0.9713884663620094,0.7122934708920958,0.25909499546991355,1.1102230246251565e-16
105,0.8191718749612313,0.9513929328523476,-0.13222105789111627,1.1102230246251565e-16
106,0.9098388240195803,0.9816932273533985,-0.0718544033338182,1.1102230246251565e-16
107,0.356872617430237,0.7700975893424797,-0.4132249719122427,1.1102230246251565e-16
108,0.7542208553326715,0.9336459461517146,-0.17942509081904312,1.1102230246251565e-16
109,0.6259985351851562,0.9966990390375633,-0.37070050385240705,1.1102230246251565e-16
110,0.28770883157133414,0.9529741344963604,-0.6652653029250262,1.1102230246251565e-16
111,0.9893006164405087,0.9279777246527963,0.06132289178771244,1.1102230246251565e-16
