,cos_ori,cos_glm,delta_cos
44,0.99901276550786,0.9886006026406019,0.010412162867258101
45,0.9985128120771537,0.9909204996591414,0.007592312418012281
46,0.9985651983472974,0.9883504133414892,0.010214785005808191
47,0.9989206639612428,0.9879698283562295,0.01095083560501331
48,0.9978583779250532,0.9779443244715715,0.019914053453481628
49,0.997762157425655,0.9846797069495951,0.013082450476059937
50,0.9999974755547464,0.9560275777034091,0.043969897851337314
51,0.999638444952718,0.9559058117063255,0.04373263324639254
52,0.9999799630441981,0.9908960490092835,0.009083914034914597
53,0.9973165546579331,0.9914561639163686,0.005860390741564525
54,0.9997682191130445,0.9892865890868578,0.010481630026186628
55,0.9993631420208802,0.9932799092367399,0.006083232784140247
56,0.9990107010186745,0.9681467597421536,0.030863941276520923
57,0.9992348925106961,0.9895323783438104,0.009702514166885723
58,0.9997907918800677,0.9862476335565897,0.013543158323477966
59,0.9997920436162132,0.9914475069184525,0.008344536697760696
60,0.9994642642130175,0.9844946339612949,0.014969630251722599
61,0.9970635469902168,0.9906094651572782,0.006454081832938607
62,0.9997707578859045,0.9981506283560129,0.0016201295298916563
63,0.9951020777966685,0.9850121200761789,0.010089957720489595
64,0.9988508195398961,0.991080522597142,0.007770296942754107
65,0.9987180043221939,0.8292763283025251,0.16944167601966886
66,0.9996700082117881,0.9723541152232716,0.027315892988516444
67,0.9982937164915119,0.9243618558985067,0.07393186059300516
68,0.9952716460839037,0.9992039509869721,-0.003932304903068395
69,0.9996466753843676,0.9873267457165077,0.012319929667859886
70,0.9997514925455963,0.992071927847612,0.0076795646979842536
71,0.9998201915709002,0.9869216378902437,0.01289855368065651
72,0.9985929935590062,0.9889896804022082,0.009603313156797966
73,0.9998948790325013,0.9904501574752028,0.009444721557298474
74,0.9996007475391856,0.9934228606309142,0.006177886908271368
75,0.9978563952410492,0.9934202976675581,0.00443609757349106
76,0.9990904746199267,0.9820333793897313,0.017057095230195385
77,0.9985341280218667,0.9845946668395172,0.013939461182349455
78,0.9993986624695023,0.9980956155096852,0.001303046959817089
79,0.9986078340333724,0.9820894326162174,0.016518401417154993
80,0.9983913194812616,0.9833144162635137,0.015076903217747906
81,0.9984210706549269,0.9915097152386263,0.006911355416300613
82,0.9994850219134973,0.9855296013471044,0.013955420566392873
83,0.999695603836193,0.9911512502966524,0.008544353539540639
84,0.9949774182457756,0.9787586752001234,0.016218743045652184
85,0.9998265173169891,0.9959043594965165,0.0039221578204726715
86,0.9987200662495566,0.9954691797070128,0.003250886542543796
87,0.9999410526575725,0.9656775305913798,0.03426352206619265
88,0.9969709741395303,0.9939812863441008,0.0029896877954295187
89,0.9995659544793027,0.9931993368742774,0.0063666176050253265
90,0.9985663621502718,0.9859709794556584,0.012595382694613466
91,0.9997198727019818,0.9814903955037756,0.018229477198206223
92,0.9981522207947249,0.996861930716667,0.0012902900780579207
93,0.9989912825588654,0.9634069511394325,0.035584331419432846
94,0.9991228398905885,0.9911046058207544,0.00801823406983404
95,0.9966281637386832,0.9963815615005336,0.0002466022381496513
96,0.9962048919735565,0.9926814804028583,0.0035234115706982427
97,0.9989092825609275,0.9911442382644599,0.007765044296467627
98,0.9996142844307292,0.9559448606134493,0.043669423817279895
99,0.9962276027921847,0.9780086625274752,0.018218940264709493
100,0.9981109530233748,0.9866864097162849,0.011424543307089974
101,0.9998967128340178,0.9345403755290193,0.06535633730499857
102,0.9997218803396503,0.9902878749520858,0.009434005387564448
103,0.9996164504644123,0.9906588309629235,0.008957619501488767
104,0.9997986564588321,0.9600746778102704,0.0397239786485617
105,0.9967476711731593,0.9588398127784598,0.03790785839469957
106,0.9999359812567229,0.9976631862533786,0.002272795003344319
107,0.9991350856568477,0.9947304519909093,0.004404633665938462
108,0.9949100281722654,0.9814773791522945,0.013432649019970877
109,0.989496631306113,0.9358699435883483,0.05362668771776469
110,0.9996437125760278,0.9779096020297655,0.021734110546262286
111,0.9991798137486685,0.9956791845979935,0.00350062915067495
112,0.9952326347306836,0.9954287453477961,-0.00019611061711255484
113,0.9995495686847247,0.9887532871286013,0.010796281556123333
114,0.9957779869438486,0.9688958152004871,0.026882171743361494
115,0.9998805212641486,0.9729983265361919,0.02688219472795672
116,0.9991601380738659,0.9874976333506222,0.011662504723243705
117,0.9987836887456402,0.9875925177492278,0.011191170996412314
118,0.9961930453481218,0.9989184685893389,-0.002725423241217051
119,0.9999911167216824,0.949328647999074,0.05066246872260838
120,0.9970354403810123,0.9702684869599976,0.02676695342101476
121,0.9977072683199253,0.9983529467189473,-0.000645678399021965
122,0.9995176341108696,0.9900609407416611,0.009456693369208513
123,0.9991638888476284,0.9956801521073567,0.0034837367402716923
124,0.9820031732247674,0.9860275835309069,-0.004024410306139536
125,0.9941962884640015,0.9757838613784108,0.018412427085590766
126,0.9986715210584243,0.9917047426914911,0.006966778366933157
127,0.9997228622744817,0.9817286590033104,0.017994203271171294
128,0.9996948684558156,0.9535328400290334,0.04616202842678219
129,0.9953067778153697,0.978572391753556,0.016734386061813655
130,0.9993101745217325,0.9958293115472184,0.0034808629745141095
131,0.9996472179253926,0.9727949844651839,0.026852233460208708
132,0.9997910796123903,0.9688380743575754,0.030953005254814925
133,0.9995898295236101,0.9981274974261378,0.0014623320974722631
134,0.997847454798683,0.9857872370151612,0.012060217783521732
135,0.999057472774479,0.9856608067617254,0.013396666012753577
136,0.9985004460965372,0.9981114274800911,0.0003890186164461351
137,0.9999739604309814,0.9790632623070321,0.0209106981239493
138,0.9956496238838677,0.957851608091512,0.037798015792355644
139,0.9958639551234532,0.9497019793306778,0.04616197579277537
140,0.9894951454427092,0.9892280081172387,0.0002671373254705678
141,0.9990426165828151,0.9778708764974045,0.021171740085410673
142,0.9996433391041127,0.9863916860300537,0.013251653074059067
143,0.999055080699202,0.9792193932199308,0.019835687479271225
144,0.9997466355133284,0.9973585010891486,0.002388134424179844
145,0.9967772250511273,0.9635889459592103,0.03318827909191702
146,0.9995386335906634,0.9737791798901725,0.02575945370049093
147,0.9996778027701202,0.9389751399891773,0.06070266278094294
148,0.9996698801555277,0.997340236293415,0.0023296438621127624
149,0.9991396749793156,0.9607668402761675,0.03837283470314801
150,0.994112990578216,0.9916394619916775,0.002473528586538487
151,0.9993556069456829,0.9975608448167458,0.001794762128937144
152,0.999742045495815,0.978127189329975,0.021614856165840024
153,0.9996817726899453,0.991373805649045,0.00830796704090031
154,0.9999320116593023,0.9936482420337461,0.0062837696255562125
155,0.9989654652149138,0.9876009893574617,0.01136447585745215
156,0.9934974544971987,0.9724944203294859,0.021003034167712875
157,0.9979180860168487,0.9979653672745602,-4.72812577114734e-05
158,0.9989495464442315,0.9807495846076033,0.018199961836628198
159,0.9964627327413725,0.9839983607465248,0.012464371994847734
160,0.9996208084036169,0.9960339025273707,0.003586905876246216
161,0.9992359872085579,0.9556366988075284,0.043599288401029446
162,0.9988617649917619,0.9858650038555393,0.012996761136222612
163,0.9984453114503475,0.9700727719494542,0.028372539500893357
164,0.9971566406375902,0.9870883652729338,0.010068275364656487
165,0.9997947715064883,0.9953003752864816,0.004494396220006691
166,0.9998241142867209,0.9800571319836335,0.019766982303087377
167,0.9999850848629778,0.9890040441311755,0.010981040731802283
168,0.9996722635913635,0.9689514509215938,0.03072081266976967
169,0.999959816111007,0.9850113978136252,0.014948418297381805
170,0.9986089872612127,0.9983008526370054,0.0003081346242073124
171,0.999963712034172,0.9962927770036164,0.0036709350305556
172,0.9999595493466782,0.9795758332375757,0.0203837161091025
173,0.9993728014106978,0.9928177266091034,0.0065550748015944516
174,0.998769799410481,0.9701512795366082,0.028618519873872872
175,0.9985868081627204,0.9874804528104064,0.011106355352313968
176,0.9989045988409658,0.9822271655553818,0.01667743328558402
177,0.9996605196054005,0.9951806084470293,0.004479911158371208
178,0.9994513870321358,0.9969174399512922,0.002533947080843535
179,0.9944958923646432,0.9836706723573594,0.010825220007283809
180,0.9989269761703679,0.9961549621536239,0.0027720140167439844
181,0.9999900314124903,0.9945562435969345,0.005433787815555813
182,0.9995149419063083,0.9365982103299441,0.06291673157636424
183,0.9960932790653175,0.990406981573602,0.005686297491715564
184,0.9972025023599824,0.9853950884902051,0.01180741386977735
185,0.9986324154034725,0.999856109044592,-0.0012236936411195165
186,0.9958117091750279,0.994788209429923,0.001023499745104961
187,0.9992239005813879,0.9917828654402663,0.007441035141121599
188,0.998398604254053,0.9778353413780022,0.020563262876050814
189,0.99880091567306,0.9996979923931633,-0.000897076720103307
190,0.9994221519444324,0.9913187621209112,0.008103389823521212
191,0.9995451362198211,0.9798142316274719,0.019730904592349163
192,0.9959971107654481,0.9707558944087284,0.02524121635671961
193,0.9988335823938028,0.9942010207919908,0.004632561601812024
194,0.9996182054562178,0.994083905825583,0.005534299630634787
195,0.9958123080376133,0.9940255083544774,0.0017867996831358868
196,0.9997363198710261,0.9536941617531662,0.04604215811785983
197,0.9997118906614317,0.9670279883340807,0.03268390232735108
198,0.99840744245813,0.984951816045872,0.013455626412257948
199,0.9966324393073155,0.9373684915535897,0.05926394775372579
200,0.9972739955232794,0.955011131504854,0.042262864018425494
201,0.9983884033551955,0.9883967558097302,0.009991647545465332
202,0.9989381203127247,0.9844766049494288,0.014461515363295874
203,0.9950979646225362,0.9671445945985788,0.02795337002395737
204,0.9997832060231182,0.9998087114371003,-2.5505413982052083e-05
205,0.9999890189425008,0.9876839631616315,0.012305055780869267
206,0.9995249943192864,0.9953693874676028,0.004155606851683591
207,0.9999941234686511,0.9892228170958525,0.010771306372798661
208,0.9990751502041785,0.9960483020074581,0.0030268481967203886
209,0.9972704369957669,0.9871404499547881,0.010129987040978783
210,0.9989494064296534,0.9831932028657098,0.015756203563943583
211,0.9960838618171686,0.9930313366993597,0.0030525251178088464
212,0.9989035389977285,0.9887584153244248,0.01014512367330378
213,0.9993879276563458,0.8508036051176512,0.14858432253869458
214,0.9994730236399924,0.9778030047151114,0.021670018924880963
215,0.9947717041880203,0.9904395643442746,0.004332139843745697
216,0.9984781323013017,0.9800295070481704,0.01844862525313129
217,0.9944971794705213,0.9879008913877911,0.006596288082730162
218,0.9978183573992294,0.9787323901653331,0.019085967233896328
219,0.9992911188178628,0.9974211602775229,0.0018699585403398888
220,0.9995290610640657,0.9978726987911318,0.0016563622729338645
221,0.9991153711400317,0.9717787413626224,0.02733662977740925
222,0.9983797157503382,0.9860782352388925,0.01230148051144575
223,0.9970684321151784,0.9840834261005464,0.012985006014631928
224,0.9996021912933861,0.9933112364931785,0.006290954800207582
225,0.9991897346877626,0.9787403141225817,0.020449420565180954
226,0.9998413843077125,0.9833708256468661,0.016470558660846457
227,0.9961189371045185,0.9737624249850286,0.022356512119489858
228,0.9946718919318871,0.9578352676096704,0.03683662432221668
229,0.9962281415631168,0.9956513369693096,0.0005768045938071564
230,0.9893880005577043,0.979119946090437,0.010268054467267307
231,0.9978103722158487,0.9951792664589465,0.0026311057569021745
232,0.9996947730488158,0.9801302063491129,0.019564566699702968
233,0.9976393014647842,0.9935609065620645,0.004078394902719662
234,0.9994510056638326,0.9876214248040808,0.011829580859751831
235,0.9997888438973853,0.9532175281488682,0.04657131574851714
236,0.9982859132743451,0.9820579493304338,0.01622796394391135
237,0.9991354225735684,0.9926766267780146,0.006458795795553751
238,0.9999738462975576,0.9951562655900619,0.004817580707495717
239,0.999769402368333,0.9992777537448776,0.0004916486234554096
240,0.9989683871845398,0.9961881553485179,0.0027802318360219402
241,0.9996970398420817,0.9738057123966204,0.0258913274454613
242,0.9999860992184806,0.9630293554428819,0.036956743775598655
243,0.9996416483254463,0.9958129076830896,0.0038287406423567205
244,0.9955919719953455,0.9694377549192471,0.02615421707609844
245,0.9991805269456061,0.9941112033912173,0.005069323554388827
246,0.9985739537214604,0.9767248058351168,0.021849147886343623
247,0.9990447949502674,0.9921811890221699,0.006863605928097538
248,0.9990519698003751,0.960872764853418,0.038179204946957146
249,0.9966859507294895,0.9692808127223251,0.027405138007164376
250,0.9991384314586487,0.9775692546552119,0.02156917680343673
251,0.9956012755362529,0.992154865060031,0.0034464104762218506
252,0.9982520957484857,0.9960508536928184,0.0022012420556672962
253,0.9867190253543351,0.985422780567968,0.00129624478636714
254,0.9995308742875078,0.9962330668985668,0.003297807388940921
255,0.9999910306176398,0.9911545942821756,0.00883643633546427
256,0.9921035074668192,0.9338654480111409,0.05823805945567828
257,0.9963394068929395,0.9971137879931563,-0.00077438110021677
258,0.9996444994144924,0.9823048291701966,0.017339670244295835
259,0.9975992109614273,0.9838910005148468,0.013708210446580549
260,0.9993549346765978,0.995729809075109,0.0036251256014887545
261,0.9998187270106279,0.9807215079189975,0.019097219091630424
262,0.9981754260241328,0.9975834211131673,0.000592004910965449
263,0.9988977471149808,0.9853828153422516,0.013514931772729222
264,0.9985230278402366,0.9728091201172665,0.02571390772297011
265,0.9990454332296028,0.9928160189421298,0.006229414287473034
266,0.99791457591772,0.9988941697779422,-0.000979593860222172
267,0.9963862531203026,0.9918350677040922,0.004551185416210357
268,0.9979703683171386,0.9942298671329509,0.0037405011841876723
269,0.9990401363743533,0.9722097332986235,0.026830403075729814
270,0.9995779863364529,0.958933506729617,0.040644479606835926
271,0.9998770395820051,0.9767803795407999,0.023096660041205253
272,0.999711384297389,0.9787056227072388,0.021005761590150218
273,0.9943314953332858,0.9871864290294036,0.00714506630388223
274,0.9999607383411349,0.9417931721323507,0.05816756620878416
275,0.9977447364542523,0.9719983658154407,0.025746370638811578
276,0.9985281201091143,0.9882539473984369,0.010274172710677432
277,0.9987186561186588,0.9784470433985404,0.02027161272011846
278,0.9946002421858774,0.9956501314048638,-0.0010498892189864106
279,0.9984570793623812,0.9730165395197511,0.02544053984263006
280,0.9967200017801536,0.9916578714661624,0.0050621303139912754
281,0.9997460520134372,0.9884284332648576,0.011317618748579616
282,0.9977575531491634,0.967000954083887,0.03075659906527639
283,0.9974608732559098,0.9702393682992316,0.02722150495667819
284,0.9999697298859792,0.9879090983276749,0.01206063155830428
285,0.999028063051463,0.9981365562486731,0.000891506802789821
286,0.9999973924912755,0.9814224820878026,0.018574910403472922
287,0.9980491430810285,0.9720049257685539,0.026044217312474638
288,0.9996539248034247,0.9982568850825132,0.0013970397209115415
289,0.9999543986044876,0.9810416715117056,0.018912727092782022
290,0.9990230946112545,0.9929317798372387,0.00609131477401581
291,0.9997417725026937,0.9900912889171344,0.00965048358555931
292,0.996278157267774,0.9368600221412231,0.05941813512655092
293,0.9904531651939666,0.9795126632570372,0.010940501936929414
294,0.9977947504379007,0.9791004279517734,0.018694322486127235
295,0.9967725992851626,0.9976861450556986,-0.0009135457705360395
296,0.9994539289799784,0.9953849885471907,0.0040689404327877154
297,0.999967907027022,0.9858175955856583,0.014150311441363694
298,0.9959419999920349,0.9897613281787236,0.006180671813311278
299,0.9984134742550287,0.9907385223592097,0.0076749518958190155
300,0.9999750368921535,0.9906315499905118,0.009343486901641662
301,0.9996872815814488,0.980076188391674,0.01961109318977483
302,0.9999115685578823,0.9926868639898041,0.007224704568078222
303,0.9997903434373862,0.9711285667623168,0.028661776675069306
304,0.9961553758809976,0.9811304085469641,0.015024967334033468
305,0.9978357099574225,0.9881523424769574,0.009683367480465166
306,0.9983471874007941,0.9311402272573417,0.0672069601434524
307,0.9988687678051374,0.9735739786808966,0.02529478912424088
308,0.998858920988245,0.9614499786702346,0.037408942318010396
309,0.9887633290016266,0.9786458926553214,0.010117436346305131
310,0.9917182314959765,0.9952606430728286,-0.003542411576852089
311,0.9986025267678069,0.9911314295879328,0.007471097179874153
312,0.9998055036145337,0.9941709586119609,0.005634545002572766
313,0.9999752405045557,0.9881206746271411,0.011854565877414514
314,0.9991639196260841,0.9730671155739645,0.02609680405211956
315,0.9992920332363336,0.9824265269923738,0.016865506243959882
316,0.9995834836413167,0.9848249162057732,0.01475856743554349
317,0.9965660656713995,0.994245864955212,0.002320200716187437
318,0.9998575517857434,0.9792273772355848,0.020630174550158586
319,0.999774078650232,0.9971304702336385,0.0026436084165935014
320,0.9982375069974887,0.9672070656706258,0.031030441326862945
321,0.9986925788488512,0.9628025298643392,0.03589004898451198
322,0.9997469993934375,0.9911010409121805,0.008645958481256932
323,0.9999565782172447,0.9759453018228088,0.0240112763944359
324,0.9970402776617043,0.9896856444906748,0.007354633171029579
325,0.9900064172316138,0.9708355576143262,0.019170859617287594
326,0.9996619299593124,0.9689810606503524,0.030680869308959968
327,0.9997684543046186,0.9866017817301318,0.013166672574486782
328,0.9945708953360647,0.9976004151057623,-0.003029519769697564
329,0.997778214657036,0.9978613740630908,-8.315940605485572e-05
330,0.9994510031874329,0.9845816783818908,0.014869324805542039
331,0.9994375019888887,0.977537674760822,0.021899827228066715
332,0.9986164260859358,0.9885151152333717,0.01010131085256416
333,0.9990685759445666,0.978843802510668,0.020224773433898502
334,0.9995038439475717,0.9909340907501129,0.008569753197458896
335,0.9990160456610552,0.9895598631901662,0.009456182470888974
336,0.9997690682204146,0.955196064704126,0.04457300351628857
337,0.9997660716970529,0.9906365950676227,0.0091294766294302
338,0.9996061436725759,0.9962865726616692,0.003319571010906741
339,0.9778233343044244,0.9466059692258518,0.031217365078572534
340,0.9997905740332074,0.9881467551856952,0.0116438188475122
341,0.9995267102092116,0.9920659551207628,0.007460755088448789
342,0.9985999989918438,0.9904499416823589,0.008150057309484926
343,0.9988968924839365,0.9923978219950802,0.00649907048885634
344,0.9918432430219759,0.9920119676994469,-0.0001687246774709772
345,0.9988914195726653,0.9981726529028694,0.0007187666697958672
346,0.999951696021661,0.9920755492844069,0.00787614673725412
347,0.9994926207698059,0.9879507186281747,0.0115419021416312
348,0.9962513441801111,0.9973596167760413,-0.0011082725959302708
349,0.9999234104487644,0.9891077855908512,0.010815624857913209
350,0.995253398188569,0.9964160433518272,-0.001162645163258258
351,0.9997272673843048,0.9898804648287999,0.009846802555504963
352,0.9988700379520317,0.9887234798818507,0.010146558070180944
353,0.9990423813014286,0.9732229356550026,0.02581944564642602
354,0.9997934648599869,0.9957204177805133,0.004073047079473535
355,0.9995453943292403,0.9802742495578489,0.019271144771391358
356,0.9948386445861774,0.9783263748883888,0.01651226969778863
357,0.9982533252833863,0.987421365954483,0.01083195932890324
358,0.9987361866159392,0.9407592827892561,0.05797690382668308
359,0.9996265261605035,0.9768079903259762,0.02281853583452731
360,0.9971360379144057,0.998328188902738,-0.0011921509883322523
361,0.9991785190719833,0.9823206634313438,0.016857855640639463
362,0.9995788184377035,0.9953252503308468,0.00425356810685662
363,0.9988613493179472,0.9953824776522584,0.003478871665688832
364,0.9951166618275002,0.996830906817464,-0.0017142449899637535
365,0.998090808322031,0.9946222520374322,0.003468556284598856
366,0.9994733810708009,0.9828713055160048,0.016602075554796092
367,0.9995524583334313,0.9953923922904327,0.004160066042998567
368,0.9965292679686906,0.9748698666732726,0.02165940129541799
369,0.9973616697232864,0.9847963744726219,0.012565295250664521
370,0.9985147944099034,0.9928801744739328,0.005634619935970586
371,0.9995556191579261,0.9643270969189561,0.035228522238969995
372,0.9994152668274969,0.8769502617994225,0.12246500502807445
373,0.999446555803218,0.9726357441361748,0.026810811667043133
374,0.9996965109406097,0.9883927264024125,0.011303784538197248
375,0.9986257972676117,0.9958526655905494,0.0027731316770622794
376,0.9984540325547788,0.9897707512964594,0.008683281258319409
377,0.9991276596821999,0.978072988601143,0.021054671081056853
378,0.9993513560366964,0.9937992892476406,0.005552066789055843
379,0.9989335732465838,0.9696210079755485,0.029312565271035318
380,0.9982601022598866,0.9375173934490574,0.060742708810829216
381,0.9974410973509643,0.9988549226516874,-0.0014138253007230928
382,0.998089064389784,0.9521047449837297,0.0459843194060543
383,0.9997016443196822,0.9800123155678644,0.019689328751817836
384,0.9997485700590492,0.9012112381732724,0.09853733188577674
385,0.9978655271674186,0.9581582079626633,0.03970731920475534
386,0.9999729175767094,0.9842179480476679,0.01575496952904143
387,0.9998602981724856,0.9889222429434441,0.010938055229041455
388,0.998945183755322,0.9789124442171957,0.020032739538126343
389,0.9996887347201385,0.9808599513385658,0.018828783381572678
390,0.9978433044173989,0.9918023669387812,0.0060409374786176695
391,0.9990526758916254,0.9586758848133612,0.040376791078264196
392,0.9994521415499227,0.9921718248938924,0.007280316656030239
393,0.9997357602495593,0.9998128939212292,-7.713367166983787e-05
394,0.999635455659593,0.9911226435899871,0.008512812069605857
395,0.9989265664370373,0.9861175918935233,0.012808974543513929
396,0.9994001893257025,0.9753946486452061,0.02400554068049643
397,0.9993682714035552,0.9886964338236656,0.010671837579889654
398,0.997627519325217,0.9685093976377893,0.029118121687427667
399,0.998502131676033,0.988328851614146,0.010173280061887002
400,0.9997840557878435,0.9989478841990383,0.0008361715888051124
401,0.9977159451274873,0.9974510567941504,0.0002648883333369323
402,0.999107838110863,0.987338181165222,0.011769656945641027
403,0.9997048296876713,0.9892893602750452,0.010415469412626055
404,0.9997507218107858,0.9973657956379792,0.002384926172806612
405,0.9980666976664564,0.9863077476695759,0.011758949996880541
406,0.9998311902888983,0.9911145025463212,0.008716687742577167
407,0.995011717377156,0.9870597854433233,0.007951931933832701
408,0.999786121984314,0.9863510802007402,0.013435041783573798
409,0.9970972744734192,0.9943945505674787,0.0027027239059405073
410,0.9991573526264216,0.9768547001808977,0.022302652445523874
411,0.9997164080763596,0.9948368945446977,0.004879513531661939
412,0.990300316673703,0.99211549172559,-0.001815175051886997
413,0.999776299236028,0.9897389646893318,0.010037334546696197
414,0.9998313895516913,0.9965516750477806,0.0032797145039106246
415,0.9990789198648078,0.9547260276875721,0.0443528921772357
416,0.9950246778375931,0.9974064649986049,-0.0023817871610117836
417,0.9979309304767611,0.99548290309885,0.002448027377911055
418,0.9993383823528739,0.9958865886658671,0.0034517936870067656
419,0.999415928833964,0.9915362595500485,0.00787966928391548
420,0.9999801802872532,0.9855762183105313,0.01440396197672189
421,0.9952791689091027,0.9445562924100612,0.0507228764990415
422,0.9949358236759075,0.9706527592472366,0.024283064428670897
423,0.9993348250703213,0.9917703351001581,0.007564489970163235
424,0.9991850712836776,0.9932584741071774,0.005926597176500237
425,0.9978580031112466,0.9523650540935021,0.04549294901774448
426,0.9995228408535402,0.997210520850564,0.002312320002976098
427,0.9982922632139556,0.9964734171203156,0.0018188460936400253
428,0.9998364293182123,0.9842204074914809,0.015616021826731386
429,0.9897471982630719,0.9854050059632873,0.0043421922997846085
430,0.9998782851624243,0.9955762195558469,0.004302065606577421
431,0.9995810002939762,0.9927838800693762,0.006797120224599995
432,0.9974655800576308,0.9968327094851992,0.0006328705724315542
433,0.9989266434291576,0.9867482273722081,0.01217841605694947
434,0.9966151600271611,0.9577900244091313,0.038825135618029805
435,0.9995991562083291,0.9925860452624873,0.007013110945841783
436,0.9982010393006207,0.9811095583756466,0.017091480924974034
437,0.9997751369548751,0.9749006192221351,0.024874517732739965
438,0.9951790935845384,0.9771674779648468,0.018011615619691557
439,0.996834461095359,0.9902054723734435,0.00662898872191553
440,0.9986312986944642,0.9877274469807951,0.010903851713669144
441,0.9971766185769224,0.9914559219418979,0.0057206966350245025
442,0.9891685714109028,0.9415237102879542,0.04764486112294852
443,0.9997990159149612,0.9905290825842021,0.009269933330759095
444,0.999535827764816,0.9568094378780612,0.04272638988675481
445,0.9998746771755651,0.9924117005504551,0.007462976625109974
446,0.999458312749337,0.9978383363697426,0.0016199763795944344
447,0.9992529355569826,0.9707354994611995,0.028517436095783055
448,0.9992805742472468,0.9986207367954211,0.0006598374518257399
449,0.9981346233884522,0.9403891723769925,0.05774545101145967
450,0.996735045529776,0.9730192456851932,0.02371579984458283
451,0.9985575893816983,0.9715125147408742,0.027045074640824063
452,0.9991887149653335,0.9772381640142328,0.021950550951100656
453,0.9992129829916145,0.9928396902725344,0.006373292719080159
454,0.9981813718744934,0.9688055470348459,0.029375824839647513
455,0.9965099622203705,0.9516783456481187,0.044831616572251765
456,0.9993462744933259,0.9857223041027888,0.013623970390537088
457,0.999768032375591,0.9713035271984063,0.028464505177184685
458,0.9997922283972802,0.958012385656664,0.04177984274061619
459,0.999809390089736,0.9907409586955712,0.0090684313941648
460,0.9920874670016496,0.9489986305282584,0.043088836473391234
461,0.9991113232760711,0.9744638757598283,0.024647447516242815
462,0.9981203889720915,0.9384179420987089,0.059702446873382664
463,0.9980043375619512,0.9842221815625158,0.01378215599943533
464,0.9999304160009638,0.9773894587960605,0.022540957204903234
465,0.996910676112103,0.9943221603629949,0.0025885157491081223
466,0.9985754148962741,0.9881657443243836,0.010409670571890461
467,0.9981848822823816,0.9959017491595021,0.0022831331228794216
468,0.9985380998075183,0.9868540085176598,0.011684091289858478
469,0.998987284022814,0.9870368912883893,0.011950392734424664
470,0.9943481388298776,0.9850859585843194,0.00926218024555825
471,0.9993367289198876,0.9876618786009947,0.011674850318892815
472,0.9956000569116332,0.996542557576388,-0.000942500664754764
473,0.9982863394038776,0.9976261642232265,0.0006601751806510903
474,0.9954756914834042,0.9895720546935765,0.005903636789827749
475,0.9925806684740455,0.9863318883811067,0.006248780092938722
476,0.999774877918141,0.987689542314303,0.012085335603838065
477,0.9909316263619163,0.9925112979214566,-0.0015796715595403077
478,0.9998656572107474,0.9917514903091921,0.008114166901555309
479,0.9966537281733765,0.9878191712757862,0.008834556897590273
480,0.9996874566952808,0.988479774371451,0.011207682323829848
